order_id,customer_id,order_date,order_status,channel,payment_method
O0000476,C00885,2025-05-15,Concluído,Site,PIX
O0000477,C00885,2025-10-09,Concluído,Marketplace,Cartão
O0000478,C00885,2025-02-11,Concluído,Site,Cartão
O0000479,C00885,2025-11-12,Concluído,Site,Cartão
O0000480,C00885,2025-03-14,Concluído,App,PIX
O0000481,C00885,2025-10-10,Concluído,Site,Boleto
O0000482,C00885,2025-07-21,Devolvido,Site,Carteira digital
O0000483,C00885,2025-05-19,Concluído,App,Boleto
O0000484,C00885,2025-11-10,Concluído,Site,PIX
O0000485,C00885,2025-07-23,Concluído,Site,Cartão
O0000486,C00885,2025-04-15,Concluído,App,Carteira digital
O0000487,C00885,2025-03-10,Concluído,Site,PIX
O0000488,C00885,2025-01-25,Concluído,Site,Cartão
O0000489,C00885,2025-09-01,Concluído,Marketplace,Carteira digital
O0000490,C00885,2025-10-26,Concluído,Site,Carteira digital
O0000491,C00885,2025-03-04,Concluído,Site,PIX
O0000492,C00885,2025-10-13,Concluído,App,Cartão
O0000493,C01730,2024-10-18,Concluído,Site,Carteira digital
O0000494,C01730,2024-12-19,Concluído,Site,PIX
O0000495,C01730,2025-04-02,Concluído,App,Cartão
O0000496,C01172,2024-05-13,Concluído,App,Cartão
O0000497,C01567,2025-04-15,Cancelado,App,PIX
O0000498,C01567,2025-09-11,Concluído,Site,PIX
O0000499,C04442,2025-07-08,Devolvido,Marketplace,Cartão
O0000500,C00712,2024-12-05,Concluído,Marketplace,Cartão
O0000501,C00393,2023-12-23,Concluído,Site,PIX
O0000502,C02597,2025-12-26,Concluído,Site,PIX
O0000503,C02597,2025-01-22,Concluído,Site,Cartão
O0000504,C02597,2025-09-13,Concluído,Site,Carteira digital
O0000505,C04668,2025-09-17,Concluído,Site,PIX
O0000506,C01319,2023-03-31,Cancelado,Site,PIX
O0000507,C03130,2025-03-29,Concluído,App,Boleto
O0000508,C03130,2024-08-15,Concluído,Site,Carteira digital
O0000509,C03487,2024-04-29,Concluído,Site,Cartão
O0000510,C03487,2025-06-03,Concluído,Site,Cartão
O0000511,C03487,2023-03-20,Concluído,App,Cartão
O0000512,C02937,2023-10-07,Concluído,App,PIX
O0000513,C02937,2025-03-30,Concluído,App,PIX
O0000514,C02937,2023-09-15,Concluído,Marketplace,Cartão
O0000515,C02937,2023-12-13,Concluído,Site,PIX
O0000516,C02937,2025-02-10,Concluído,Site,Cartão
O0000517,C01195,2024-01-07,Concluído,App,PIX
O0000518,C01195,2024-12-27,Concluído,Site,Cartão
O0000519,C04622,2025-07-22,Devolvido,Marketplace,PIX
O0000520,C02012,2023-10-10,Concluído,Site,Cartão
O0000521,C02012,2023-08-19,Concluído,App,Boleto
O0000522,C00502,2023-09-24,Concluído,Site,Cartão
O0000523,C00502,2023-11-15,Concluído,App,Carteira digital
O0000524,C00502,2024-08-15,Concluído,Marketplace,PIX
O0000525,C00502,2025-11-29,Concluído,Site,PIX
O0000526,C00502,2025-08-02,Concluído,Site,PIX
O0000527,C00502,2023-03-06,Concluído,App,Cartão
O0000528,C00502,2025-01-10,Concluído,App,Boleto
O0000529,C00502,2024-07-31,Concluído,Site,Cartão
O0000530,C00502,2024-12-03,Concluído,Site,Cartão
O0000531,C01670,2025-02-08,Concluído,Site,Cartão
O0000532,C01670,2025-07-17,Concluído,Site,Carteira digital
O0000533,C01670,2024-08-14,Concluído,App,Cartão
O0000534,C01670,2025-10-20,Concluído,App,PIX
O0000535,C01670,2025-06-11,Concluído,Site,Cartão
O0000536,C01670,2023-10-31,Concluído,Marketplace,Carteira digital
O0000537,C01670,2023-07-05,Concluído,App,Carteira digital
O0000538,C01670,2025-08-05,Concluído,Site,PIX
O0000539,C04407,2025-05-23,Concluído,App,Carteira digital
O0000540,C04407,2025-06-05,Concluído,Site,Cartão
O0000541,C01477,2025-11-06,Concluído,App,Boleto
O0000542,C01477,2025-06-15,Concluído,Site,Cartão
O0000543,C01477,2025-09-26,Concluído,App,PIX
O0000544,C01477,2025-02-07,Concluído,App,Cartão
O0000545,C01477,2025-01-13,Concluído,Site,Carteira digital
O0000546,C01277,2023-05-12,Concluído,Site,PIX
O0000547,C03049,2023-07-03,Concluído,Site,Cartão
O0000548,C02675,2023-12-08,Concluído,App,Carteira digital
O0000549,C04825,2025-03-06,Concluído,App,Boleto
O0000550,C04825,2025-07-08,Cancelado,Site,Cartão
O0000551,C04825,2023-10-27,Concluído,Site,PIX
O0000552,C04825,2025-07-14,Concluído,Site,Carteira digital
O0000553,C04825,2024-11-26,Concluído,App,PIX
O0000554,C04825,2024-06-08,Concluído,Site,PIX
O0000555,C04825,2024-05-18,Concluído,Site,Cartão
O0000556,C04825,2025-07-29,Concluído,Site,Cartão
O0000557,C04825,2024-06-16,Concluído,App,Boleto
O0000558,C04825,2025-09-01,Concluído,Marketplace,Cartão
O0000559,C04825,2023-07-21,Concluído,Marketplace,Cartão
O0000560,C04825,2024-02-05,Concluído,App,Cartão
O0000561,C04825,2024-07-07,Concluído,App,Cartão
O0000562,C04825,2025-02-14,Concluído,App,Carteira digital
O0000563,C01285,2025-11-23,Concluído,Marketplace,Cartão
O0000564,C03810,2025-11-29,Concluído,Site,Cartão
O0000565,C03810,2024-05-11,Concluído,Site,PIX
O0000566,C03810,2024-02-18,Concluído,App,Boleto
O0000567,C00462,2025-09-30,Concluído,Site,PIX
O0000568,C02005,2025-03-27,Concluído,Site,Cartão
O0000569,C02005,2024-03-08,Concluído,App,Cartão
O0000570,C01619,2025-04-17,Devolvido,App,Boleto
O0000571,C00203,2025-12-10,Concluído,App,PIX
O0000572,C03140,2025-06-23,Concluído,App,Cartão
O0000573,C03140,2024-04-29,Concluído,App,PIX
O0000574,C03140,2025-09-28,Concluído,Site,Boleto
O0000575,C01377,2024-03-17,Concluído,Site,PIX
O0000576,C01377,2025-08-16,Concluído,App,PIX
O0000577,C01377,2025-10-29,Devolvido,Site,PIX
O0000578,C01377,2024-12-04,Concluído,Marketplace,Cartão
O0000579,C01792,2025-04-16,Concluído,Site,PIX
O0000580,C01792,2025-10-30,Concluído,App,Cartão
O0000581,C03744,2023-04-17,Concluído,App,Carteira digital
O0000582,C03744,2025-12-03,Concluído,Site,Boleto
O0000583,C00103,2024-11-20,Cancelado,Site,Cartão
O0000584,C00103,2024-07-22,Concluído,Marketplace,Carteira digital
O0000585,C00103,2025-09-25,Concluído,Marketplace,Cartão
O0000586,C04621,2025-05-27,Concluído,App,Carteira digital
O0000587,C03344,2025-08-17,Concluído,Site,Boleto
O0000588,C03344,2023-11-16,Concluído,Marketplace,Cartão
O0000589,C03344,2024-04-13,Concluído,Site,Cartão
O0000590,C00286,2024-12-09,Concluído,Site,Cartão
O0000591,C00611,2024-07-31,Devolvido,Marketplace,Carteira digital
O0000592,C00611,2025-01-28,Concluído,Marketplace,Cartão
O0000593,C00611,2024-12-06,Concluído,App,PIX
O0000594,C00611,2025-07-29,Concluído,App,PIX
O0000595,C00611,2024-11-28,Concluído,App,Cartão
O0000596,C00257,2025-06-17,Concluído,Site,Cartão
O0000597,C02145,2025-01-05,Concluído,App,Cartão
O0000598,C02007,2025-09-05,Concluído,Site,Cartão
O0000599,C02007,2025-01-23,Concluído,Site,Boleto
O0000600,C02007,2024-01-25,Concluído,Site,Carteira digital
O0000601,C01469,2023-07-23,Concluído,Site,Boleto
O0000602,C01068,2025-08-10,Concluído,App,Cartão
O0000603,C01068,2024-05-15,Concluído,Site,Carteira digital
O0000604,C01068,2025-11-23,Concluído,Site,Cartão
O0000605,C04243,2023-02-25,Concluído,Site,PIX
O0000606,C04243,2025-12-28,Concluído,Site,Boleto
O0000607,C02034,2025-10-15,Concluído,Site,PIX
O0000608,C02034,2024-12-04,Concluído,Marketplace,Cartão
O0000609,C02034,2025-09-20,Concluído,Site,PIX
O0000610,C02034,2025-07-21,Concluído,Site,PIX
O0000611,C02060,2025-10-30,Concluído,Site,PIX
O0000612,C02060,2025-08-11,Concluído,Site,PIX
O0000613,C02060,2025-07-24,Cancelado,App,Carteira digital
O0000614,C02060,2025-10-04,Concluído,Site,PIX
O0000615,C02060,2025-07-05,Concluído,Site,Cartão
O0000616,C00509,2025-10-13,Concluído,Marketplace,Cartão
O0000617,C00509,2024-02-25,Concluído,Site,Cartão
O0000618,C00509,2025-01-25,Concluído,Site,Carteira digital
O0000619,C00509,2025-04-20,Concluído,App,Carteira digital
O0000620,C00509,2025-03-06,Concluído,App,Cartão
O0000621,C00468,2024-05-11,Concluído,App,Cartão
O0000622,C00468,2023-04-20,Concluído,Site,Cartão
O0000623,C02482,2024-10-19,Concluído,Site,Carteira digital
O0000624,C02482,2024-08-25,Concluído,App,Cartão
O0000625,C02482,2025-04-03,Concluído,Site,PIX
O0000626,C02482,2024-11-01,Concluído,Marketplace,PIX
O0000627,C02482,2025-06-01,Concluído,App,Cartão
O0000628,C02482,2024-10-27,Concluído,Site,Cartão
O0000629,C02482,2025-12-05,Concluído,App,Boleto
O0000630,C02482,2025-10-18,Concluído,App,Carteira digital
O0000631,C02482,2024-08-29,Concluído,App,Cartão
O0000632,C02482,2024-11-20,Concluído,Site,Boleto
O0000633,C02482,2025-05-13,Concluído,App,Carteira digital
O0000634,C02482,2024-10-21,Devolvido,Site,PIX
O0000635,C02482,2025-02-17,Concluído,App,Cartão
O0000636,C02482,2025-11-14,Concluído,Site,Cartão
O0000637,C02482,2025-05-13,Concluído,Site,PIX
O0000638,C01983,2024-04-06,Concluído,Site,PIX
O0000639,C03302,2025-04-27,Concluído,App,PIX
O0000640,C00162,2024-01-05,Concluído,Marketplace,Cartão
O0000641,C01979,2024-03-11,Concluído,Site,Cartão
O0000642,C01979,2024-07-03,Concluído,Site,PIX
O0000643,C01979,2025-04-15,Concluído,Site,Cartão
O0000644,C01979,2025-01-04,Concluído,Site,Cartão
O0000645,C01979,2024-05-04,Concluído,Site,Cartão
O0000646,C01979,2024-03-16,Concluído,Site,Cartão
O0000647,C01979,2025-03-20,Concluído,Site,Cartão
O0000648,C01979,2024-07-27,Concluído,Site,Cartão
O0000649,C01979,2024-12-23,Concluído,Marketplace,Cartão
O0000650,C01979,2024-07-06,Concluído,Site,PIX
O0000651,C01979,2024-05-22,Concluído,App,PIX
O0000652,C01979,2024-09-07,Concluído,Marketplace,Cartão
O0000653,C01979,2024-07-18,Concluído,Marketplace,Cartão
O0000654,C01979,2025-03-29,Concluído,Site,Cartão
O0000655,C01979,2025-02-03,Concluído,App,PIX
O0000656,C04598,2025-08-25,Concluído,App,Cartão
O0000657,C04598,2025-06-06,Concluído,Site,Cartão
O0000658,C04127,2025-08-24,Concluído,Site,Carteira digital
O0000659,C00205,2024-09-21,Concluído,Marketplace,Cartão
O0000660,C00205,2023-07-13,Concluído,Site,Cartão
O0000661,C00205,2024-10-30,Concluído,App,PIX
O0000662,C00205,2023-09-27,Concluído,Site,Cartão
O0000663,C04913,2024-10-13,Concluído,Marketplace,PIX
O0000664,C04913,2025-01-29,Concluído,Site,Carteira digital
O0000665,C00341,2024-07-18,Concluído,Site,Carteira digital
O0000666,C00836,2025-10-31,Concluído,Marketplace,Cartão
O0000667,C00836,2024-11-28,Concluído,App,Carteira digital
O0000668,C00836,2025-09-22,Concluído,Site,Cartão
O0000669,C03094,2025-04-20,Concluído,Site,Cartão
O0000670,C03094,2024-11-25,Concluído,Marketplace,Cartão
O0000671,C00806,2024-05-02,Concluído,Site,Boleto
O0000672,C00806,2023-12-21,Concluído,App,Cartão
O0000673,C01725,2024-08-24,Concluído,Site,Cartão
O0000674,C01725,2024-10-23,Concluído,App,Cartão
O0000675,C02378,2025-08-06,Concluído,Site,PIX
O0000676,C02378,2025-09-09,Concluído,Site,Cartão
O0000677,C02378,2025-07-24,Concluído,Site,Cartão
O0000678,C04308,2025-01-06,Concluído,Site,Cartão
O0000679,C04308,2025-06-11,Concluído,Site,Cartão
O0000680,C04044,2025-08-24,Concluído,Marketplace,Cartão
O0000681,C04044,2024-10-21,Concluído,App,Carteira digital
O0000682,C04044,2025-06-09,Concluído,Marketplace,PIX
O0000683,C04044,2025-03-15,Concluído,Site,Cartão
O0000684,C04044,2025-04-28,Concluído,Marketplace,Cartão
O0000685,C02970,2024-10-02,Cancelado,App,Carteira digital
O0000686,C02992,2025-06-12,Concluído,Site,Cartão
O0000687,C04191,2025-05-09,Concluído,Site,Cartão
O0000688,C04191,2024-12-06,Concluído,Site,Cartão
O0000689,C03242,2024-07-01,Concluído,Site,Cartão
O0000690,C04244,2025-08-21,Concluído,Site,Cartão
O0000691,C02636,2025-09-24,Concluído,Site,Cartão
O0000692,C02636,2025-10-13,Concluído,Site,PIX
O0000693,C02636,2025-01-02,Concluído,Site,Boleto
O0000694,C04246,2024-12-18,Concluído,Site,Boleto
O0000695,C00595,2023-12-11,Concluído,Marketplace,Carteira digital
O0000696,C04994,2025-03-16,Concluído,Marketplace,Cartão
O0000697,C04994,2025-01-31,Concluído,App,Carteira digital
O0000698,C04994,2025-05-17,Concluído,Site,Cartão
O0000699,C04994,2025-03-13,Concluído,Site,Cartão
O0000700,C02869,2025-05-01,Cancelado,Site,Cartão
O0000701,C02869,2025-09-12,Concluído,Site,Cartão
O0000702,C02869,2025-02-11,Concluído,Marketplace,Cartão
O0000703,C02894,2024-08-01,Concluído,Marketplace,Cartão
O0000704,C00419,2024-11-13,Concluído,App,Boleto
O0000705,C00419,2024-11-23,Concluído,Marketplace,Cartão
O0000706,C01374,2025-06-22,Concluído,Marketplace,Carteira digital
O0000707,C01374,2025-11-07,Concluído,Marketplace,Cartão
O0000708,C04374,2024-05-18,Concluído,App,PIX
O0000709,C00831,2025-01-08,Concluído,Marketplace,PIX
O0000710,C01691,2025-11-21,Concluído,Marketplace,PIX
O0000711,C01691,2025-11-08,Concluído,App,Boleto
O0000712,C01691,2025-11-27,Concluído,App,Cartão
O0000713,C01691,2025-10-12,Concluído,Site,Carteira digital
O0000714,C03924,2025-01-07,Concluído,Site,Cartão
O0000715,C03924,2024-12-27,Concluído,Marketplace,Cartão
O0000716,C03924,2025-08-05,Concluído,App,Cartão
O0000717,C00970,2025-03-24,Concluído,Marketplace,Cartão
O0000718,C00970,2025-10-16,Concluído,Site,Cartão
O0000719,C00970,2025-12-22,Concluído,Marketplace,PIX
O0000720,C00970,2024-06-27,Concluído,Site,Cartão
O0000721,C00970,2025-02-11,Cancelado,Marketplace,Cartão
O0000722,C00970,2025-08-20,Concluído,App,Boleto
O0000723,C00970,2025-05-04,Concluído,App,PIX
O0000724,C00970,2025-04-26,Concluído,App,PIX
O0000725,C00970,2025-03-12,Concluído,App,Carteira digital
O0000726,C00970,2025-07-05,Concluído,Site,Cartão
O0000727,C00970,2025-01-03,Concluído,App,Cartão
O0000728,C02387,2025-12-19,Concluído,Site,Carteira digital
O0000729,C02387,2025-11-28,Concluído,Site,Cartão
O0000730,C02507,2025-10-19,Concluído,App,Boleto
O0000731,C02507,2025-12-19,Concluído,App,PIX
O0000732,C02507,2025-10-22,Concluído,App,Cartão
O0000733,C02507,2025-11-03,Concluído,App,PIX
O0000734,C02507,2025-10-29,Concluído,Site,Cartão
O0000735,C02507,2025-10-29,Concluído,App,Cartão
O0000736,C02507,2025-10-14,Concluído,Site,PIX
O0000737,C02507,2025-12-01,Concluído,Marketplace,Carteira digital
O0000738,C02507,2025-12-21,Concluído,Marketplace,Cartão
O0000739,C02507,2025-12-11,Concluído,Marketplace,PIX
O0000740,C02507,2025-12-28,Devolvido,Marketplace,Carteira digital
O0000741,C02507,2025-12-17,Concluído,Marketplace,PIX
O0000742,C02507,2025-11-20,Concluído,Site,PIX
O0000743,C02507,2025-12-27,Concluído,Marketplace,Carteira digital
O0000744,C01149,2024-05-22,Concluído,Site,Carteira digital
O0000745,C01467,2025-02-21,Concluído,Site,Cartão
O0000746,C02694,2025-05-25,Concluído,Marketplace,PIX
O0000747,C04306,2025-05-13,Concluído,Marketplace,Cartão
O0000748,C04306,2025-11-08,Concluído,Site,PIX
O0000749,C04306,2025-06-05,Concluído,App,Boleto
O0000750,C04306,2025-08-04,Concluído,Marketplace,PIX
O0000751,C04306,2024-03-12,Concluído,Marketplace,Cartão
O0000752,C02416,2024-12-24,Concluído,Site,Cartão
O0000753,C02416,2024-01-07,Concluído,Marketplace,PIX
O0000754,C02416,2024-08-01,Concluído,Site,Cartão
O0000755,C02416,2024-02-11,Concluído,App,PIX
O0000756,C02416,2024-11-09,Concluído,Site,PIX
O0000757,C02672,2024-12-12,Concluído,Site,PIX
O0000758,C02672,2025-10-26,Concluído,App,Boleto
O0000759,C02672,2023-06-27,Concluído,Site,Carteira digital
O0000760,C04323,2025-06-21,Concluído,Marketplace,Boleto
O0000761,C01381,2025-06-03,Concluído,Site,Cartão
O0000762,C01381,2025-11-26,Concluído,Marketplace,Cartão
O0000763,C01381,2025-09-19,Concluído,Marketplace,Carteira digital
O0000764,C01381,2025-05-26,Concluído,Site,Boleto
O0000765,C01381,2025-08-15,Concluído,App,Cartão
O0000766,C01381,2025-07-20,Concluído,Marketplace,Cartão
O0000767,C01381,2025-10-02,Concluído,Marketplace,Cartão
O0000768,C01381,2025-07-19,Concluído,Marketplace,Carteira digital
O0000769,C01381,2025-07-04,Concluído,Site,Cartão
O0000770,C01381,2025-06-15,Concluído,Site,Cartão
O0000771,C01677,2025-07-12,Concluído,Marketplace,Carteira digital
O0000772,C01677,2025-12-25,Concluído,Site,Cartão
O0000773,C01677,2025-05-30,Concluído,Site,Carteira digital
O0000774,C01677,2025-09-04,Concluído,Marketplace,Cartão
O0000775,C01677,2025-12-27,Concluído,Site,Carteira digital
O0000776,C01677,2025-11-09,Concluído,Marketplace,Carteira digital
O0000777,C01677,2025-10-13,Concluído,Site,Cartão
O0000778,C01677,2025-04-27,Concluído,App,PIX
O0000779,C01677,2025-03-24,Concluído,App,PIX
O0000780,C01677,2025-10-29,Concluído,Site,PIX
O0000781,C01677,2025-09-11,Concluído,App,PIX
O0000782,C01677,2025-11-18,Cancelado,Site,PIX
O0000783,C01677,2025-07-19,Concluído,Site,Carteira digital
O0000784,C04860,2024-08-26,Concluído,Site,Cartão
O0000785,C04860,2025-03-24,Concluído,Site,PIX
O0000786,C01671,2023-08-20,Concluído,App,Cartão
O0000787,C00772,2025-10-10,Concluído,Marketplace,Cartão
O0000788,C00772,2024-07-12,Cancelado,App,Cartão
O0000789,C00772,2024-02-13,Concluído,Site,Cartão
O0000790,C00772,2025-01-16,Concluído,Marketplace,Cartão
O0000791,C00772,2024-03-29,Concluído,Site,Cartão
O0000792,C00772,2024-07-01,Concluído,Marketplace,Cartão
O0000793,C00772,2024-09-18,Concluído,App,Cartão
O0000794,C00772,2024-08-22,Concluído,Site,Cartão
O0000795,C00772,2024-10-28,Concluído,Marketplace,Cartão
O0000796,C03394,2025-04-16,Concluído,Marketplace,Cartão
O0000797,C03394,2025-11-08,Concluído,App,PIX
O0000798,C03394,2024-11-25,Concluído,Marketplace,PIX
O0000799,C03394,2024-10-26,Concluído,Site,Cartão
O0000800,C03394,2025-04-06,Concluído,App,Carteira digital
O0000801,C03394,2025-04-08,Concluído,Site,PIX
O0000802,C03394,2025-12-21,Concluído,Site,Cartão
O0000803,C02397,2024-05-22,Concluído,App,Cartão
O0000804,C04661,2023-11-04,Concluído,App,Boleto
O0000805,C04661,2024-09-18,Concluído,Site,Cartão
O0000806,C04661,2024-07-28,Concluído,Marketplace,PIX
O0000807,C04661,2024-10-31,Concluído,Site,PIX
O0000808,C03871,2024-07-11,Concluído,Site,Cartão
O0000809,C03871,2025-05-14,Concluído,App,Cartão
O0000810,C03871,2023-09-17,Concluído,Site,PIX
O0000811,C00568,2023-07-27,Concluído,Site,Cartão
O0000812,C03255,2025-10-11,Concluído,Site,Carteira digital
O0000813,C03255,2023-09-06,Concluído,App,Carteira digital
O0000814,C03255,2025-09-09,Concluído,Marketplace,PIX
O0000815,C03255,2023-04-13,Concluído,Site,Cartão
O0000816,C03255,2024-12-16,Concluído,Site,Cartão
O0000817,C03255,2024-10-19,Concluído,Marketplace,Cartão
O0000818,C03255,2024-06-30,Concluído,Marketplace,Cartão
O0000819,C03255,2023-06-01,Concluído,Site,PIX
O0000820,C03255,2025-05-11,Concluído,App,Cartão
O0000821,C00786,2025-04-22,Concluído,Site,Carteira digital
O0000822,C00786,2025-07-14,Concluído,Site,Cartão
O0000823,C02852,2023-04-07,Concluído,Site,PIX
O0000824,C02852,2025-10-26,Concluído,Site,PIX
O0000825,C01179,2023-11-26,Concluído,Marketplace,Boleto
O0000826,C01179,2024-07-14,Concluído,App,PIX
O0000827,C01179,2025-05-29,Concluído,Site,Cartão
O0000828,C03281,2024-10-18,Concluído,Site,Cartão
O0000829,C04124,2025-04-10,Concluído,Marketplace,Cartão
O0000830,C04124,2025-09-06,Concluído,Site,Carteira digital
O0000831,C00343,2025-06-11,Concluído,App,PIX
O0000832,C00343,2025-06-10,Concluído,App,Carteira digital
O0000833,C00343,2025-11-15,Concluído,Site,Carteira digital
O0000834,C00343,2024-12-14,Concluído,App,Cartão
O0000835,C00343,2025-12-17,Concluído,Site,Carteira digital
O0000836,C00343,2025-08-25,Concluído,Site,Carteira digital
O0000837,C00343,2025-03-13,Concluído,Site,Cartão
O0000838,C00343,2025-01-14,Concluído,Site,Cartão
O0000839,C01329,2024-09-20,Concluído,App,Cartão
O0000840,C00653,2023-12-19,Concluído,Site,PIX
O0000841,C00653,2024-03-15,Concluído,Site,Boleto
O0000842,C04206,2023-08-06,Concluído,App,Cartão
O0000843,C04206,2024-03-04,Concluído,Site,Cartão
O0000844,C04206,2023-09-07,Concluído,App,Cartão
O0000845,C04206,2025-10-29,Concluído,Site,PIX
O0000846,C04206,2023-09-16,Concluído,Site,Cartão
O0000847,C01877,2025-07-12,Concluído,Site,Cartão
O0000848,C01877,2024-07-08,Concluído,App,Boleto
O0000849,C01877,2024-07-10,Concluído,Marketplace,PIX
O0000850,C01877,2024-12-13,Concluído,Site,Cartão
O0000851,C03710,2023-04-18,Concluído,Site,Cartão
O0000852,C03710,2025-12-30,Concluído,App,PIX
O0000853,C03710,2025-01-08,Concluído,Site,PIX
O0000854,C00930,2024-07-21,Concluído,Site,Cartão
O0000855,C00930,2023-06-10,Concluído,App,Cartão
O0000856,C04445,2024-04-10,Concluído,App,PIX
O0000857,C04445,2023-08-11,Concluído,Site,PIX
O0000858,C04730,2023-09-11,Concluído,Marketplace,Cartão
O0000859,C04730,2024-10-14,Concluído,Site,Cartão
O0000860,C01615,2025-05-19,Concluído,Site,Cartão
