order_id,product_id,quantity,unit_price,discount,unit_cost
O0000446,P064,3,557.85,0.0,329.15
O0000446,P044,2,335.3,0.0,226.55
O0000447,P069,2,1351.58,0.0,851.97
O0000448,P115,2,96.19,0.0,53.93
O0000449,P029,1,189.19,0.0,112.64
O0000450,P015,1,1136.77,0.0,735.94
O0000451,P020,1,533.45,0.05,357.79
O0000452,P072,1,56.04,0.0,35.37
O0000453,P006,3,1873.31,0.0,1170.31
O0000454,P110,1,50.67,0.0,27.41
O0000455,P073,1,611.02,0.0,306.43
O0000456,P026,1,170.56,0.0,83.95
O0000457,P022,2,380.62,0.0,257.83
O0000458,P011,1,1338.39,0.0,766.36
O0000459,P054,3,147.11,0.0,79.56
O0000459,P083,2,252.25,0.08,118.24
O0000459,P077,3,48.98,0.12,28.25
O0000459,P117,1,133.67,0.05,95.66
O0000460,P099,1,157.92,0.03,102.79
O0000460,P084,1,439.0,0.08,328.37
O0000460,P118,1,80.71,0.0,49.44
O0000461,P117,1,122.21,0.0,95.15
O0000462,P034,2,686.69,0.05,342.75
O0000463,P002,1,2567.33,0.0,1468.26
O0000464,P071,2,737.77,0.05,344.93
O0000465,P079,2,752.93,0.0,361.12
O0000466,P098,2,30.99,0.0,22.89
O0000467,P009,1,122.0,0.0,82.58
O0000467,P058,1,555.31,0.0,295.99
O0000468,P044,1,344.51,0.12,223.05
O0000469,P109,1,176.67,0.0,112.62
O0000469,P062,2,1452.39,0.0,1080.03
O0000469,P057,1,215.6,0.03,112.46
O0000469,P091,1,232.94,0.0,162.79
O0000470,P011,1,1253.16,0.15,774.11
O0000470,P053,3,85.16,0.08,42.69
O0000471,P099,1,167.03,0.03,105.2
O0000472,P072,2,56.51,0.0,35.54
O0000473,P008,2,1869.46,0.03,1058.54
O0000473,P068,1,1163.78,0.0,647.06
O0000473,P003,2,1261.66,0.0,670.67
O0000474,P091,2,229.84,0.0,162.11
O0000475,P002,2,2339.26,0.03,1531.04
O0000475,P022,1,409.08,0.0,257.12
O0000475,P021,1,359.45,0.0,200.75
O0000476,P107,1,225.06,0.05,145.7
O0000477,P010,1,1112.56,0.12,582.29
O0000478,P073,1,596.28,0.08,298.96
O0000478,P051,1,191.17,0.05,97.9
O0000479,P084,1,442.91,0.15,332.05
O0000480,P099,1,158.57,0.0,103.64
O0000481,P030,3,206.47,0.03,149.97
O0000482,P108,3,42.75,0.0,19.94
O0000482,P033,2,118.77,0.03,53.45
O0000483,P013,1,575.31,0.03,371.84
O0000483,P080,1,951.19,0.05,682.44
O0000483,P069,1,1432.45,0.0,856.46
O0000484,P060,1,259.03,0.05,176.16
O0000484,P063,1,219.47,0.0,101.06
O0000485,P098,1,33.27,0.0,23.27
O0000485,P001,2,296.77,0.0,151.25
O0000486,P060,1,246.65,0.08,178.72
O0000486,P026,1,166.36,0.0,86.14
O0000487,P090,1,173.77,0.0,97.08
O0000488,P075,2,995.23,0.08,593.69
O0000489,P026,1,165.93,0.05,82.35
O0000490,P095,1,625.85,0.0,305.84
O0000490,P002,1,2477.5,0.0,1504.75
O0000490,P010,1,1126.78,0.0,598.4
O0000491,P008,1,1890.59,0.0,1102.69
O0000492,P061,1,83.96,0.15,42.36
O0000492,P099,1,159.17,0.0,102.3
O0000492,P111,1,43.85,0.03,31.41
O0000493,P098,2,31.02,0.0,22.7
O0000493,P020,2,503.56,0.0,373.55
O0000494,P052,1,114.54,0.03,89.27
O0000495,P119,1,147.12,0.0,76.42
O0000496,P073,1,599.58,0.0,292.18
O0000497,P061,1,86.43,0.08,41.53
O0000498,P003,1,1181.29,0.0,650.18
O0000499,P023,1,270.39,0.0,128.85
O0000500,P105,1,150.98,0.0,99.57
O0000500,P054,1,151.48,0.0,78.78
O0000501,P075,1,1057.02,0.0,580.18
O0000502,P067,1,934.88,0.08,544.19
O0000503,P039,1,369.13,0.05,173.38
O0000504,P007,1,562.67,0.08,293.94
O0000505,P094,2,346.89,0.0,189.59
O0000506,P037,1,35.99,0.0,21.63
O0000506,P042,2,201.76,0.0,118.73
O0000506,P093,1,232.44,0.03,110.5
O0000506,P038,3,202.52,0.03,157.49
O0000507,P030,1,202.21,0.08,151.37
O0000508,P071,1,712.67,0.05,349.89
O0000508,P058,1,568.94,0.0,294.52
O0000508,P119,2,144.71,0.03,79.99
O0000508,P104,3,218.25,0.05,136.61
O0000509,P029,1,196.62,0.0,113.01
O0000510,P023,1,277.14,0.0,127.0
O0000510,P033,2,119.79,0.03,52.7
O0000511,P003,1,1259.89,0.0,671.34
O0000512,P049,1,82.63,0.0,39.07
O0000513,P113,1,111.47,0.0,78.23
O0000513,P054,2,146.54,0.05,80.92
O0000513,P068,1,1176.47,0.0,660.91
O0000514,P021,1,335.1,0.0,206.76
O0000515,P099,1,152.2,0.0,104.92
O0000516,P091,2,232.36,0.0,165.12
O0000517,P014,1,227.93,0.0,168.12
O0000517,P047,1,300.12,0.0,203.41
O0000518,P059,1,161.24,0.0,91.9
O0000519,P093,3,236.7,0.03,114.91
O0000520,P011,1,1258.36,0.05,775.31
O0000521,P064,1,555.4,0.05,338.47
O0000522,P026,1,168.46,0.15,83.07
O0000523,P056,1,360.76,0.0,259.89
O0000523,P096,3,533.5,0.0,342.57
O0000524,P031,1,423.07,0.03,289.81
O0000525,P094,1,349.57,0.08,184.03
O0000526,P040,1,335.41,0.0,165.74
O0000527,P068,2,1107.44,0.0,644.96
O0000527,P117,2,132.32,0.08,95.73
O0000527,P019,1,2157.94,0.12,1403.23
O0000527,P073,1,606.01,0.05,300.93
O0000528,P033,1,114.01,0.03,52.15
O0000529,P100,1,296.64,0.0,183.35
O0000530,P037,1,39.12,0.08,20.97
O0000530,P076,1,262.12,0.03,132.94
O0000531,P080,1,962.85,0.12,692.7
O0000532,P002,1,2517.43,0.0,1545.15
O0000532,P030,1,205.07,0.0,149.95
O0000533,P001,1,294.91,0.0,153.36
O0000534,P040,2,322.57,0.0,171.72
O0000534,P031,2,443.32,0.12,289.72
O0000535,P092,1,620.3,0.12,389.94
O0000536,P107,1,229.02,0.0,141.5
O0000536,P119,1,147.52,0.03,77.16
O0000537,P022,1,406.24,0.05,252.4
O0000538,P100,1,292.1,0.08,190.15
O0000539,P035,1,566.46,0.15,375.85
O0000540,P027,1,660.84,0.08,384.79
O0000540,P082,1,112.22,0.0,65.3
O0000541,P088,2,94.52,0.0,55.48
O0000542,P012,3,2159.9,0.05,1350.7
O0000542,P008,2,1772.64,0.08,1094.17
O0000543,P066,1,449.6,0.0,262.08
O0000544,P107,1,224.77,0.0,141.62
O0000545,P059,3,161.59,0.03,94.9
O0000545,P100,2,312.27,0.0,190.56
O0000546,P017,1,1808.39,0.08,844.35
O0000547,P068,1,1170.18,0.0,671.81
O0000548,P088,2,100.58,0.0,55.47
O0000548,P030,2,197.7,0.12,157.8
O0000549,P028,1,642.97,0.15,414.87
O0000550,P040,3,316.53,0.0,164.81
O0000550,P002,1,2423.86,0.0,1487.7
O0000551,P029,1,179.94,0.05,109.41
O0000551,P080,1,1013.29,0.0,686.97
O0000552,P021,1,340.28,0.08,197.28
O0000553,P110,1,51.17,0.0,27.82
O0000553,P068,1,1157.5,0.08,666.9
O0000553,P009,3,117.57,0.0,86.04
O0000553,P004,1,1849.34,0.0,905.23
O0000554,P028,1,632.26,0.05,400.16
O0000555,P082,1,115.07,0.08,65.56
O0000555,P089,1,238.77,0.0,108.97
O0000555,P020,2,502.85,0.0,356.83
O0000556,P070,1,51.51,0.0,28.16
O0000556,P017,1,1929.82,0.0,874.95
O0000557,P032,1,187.56,0.12,97.5
O0000558,P017,3,1960.85,0.0,894.33
O0000559,P022,2,392.56,0.03,246.95
O0000560,P042,1,188.25,0.0,119.93
O0000561,P119,2,137.67,0.0,77.12
O0000561,P057,1,219.52,0.0,114.14
O0000562,P075,1,1080.52,0.03,580.72
O0000563,P108,1,44.69,0.12,20.28
O0000564,P084,1,447.87,0.0,328.93
O0000564,P054,1,156.07,0.08,79.13
O0000565,P026,1,161.05,0.0,86.22
O0000565,P095,1,619.07,0.0,300.48
O0000566,P019,4,2101.42,0.0,1423.45
O0000566,P042,1,193.24,0.0,117.66
O0000567,P105,2,150.01,0.0,99.35
O0000568,P057,1,211.69,0.0,113.08
O0000569,P093,1,228.56,0.0,110.88
O0000570,P009,1,121.76,0.05,82.03
O0000571,P008,1,1927.92,0.08,1092.38
O0000572,P104,4,228.11,0.0,133.96
O0000573,P018,1,1759.69,0.08,1312.48
O0000573,P050,2,243.6,0.0,140.01
O0000574,P044,1,319.14,0.0,217.47
O0000575,P044,1,340.73,0.0,227.78
O0000576,P059,1,157.85,0.03,96.17
O0000577,P114,1,141.08,0.05,62.66
O0000578,P081,1,354.13,0.0,192.35
O0000579,P120,1,152.06,0.05,90.19
O0000579,P033,1,115.97,0.12,52.12
O0000579,P028,1,642.67,0.05,404.66
O0000580,P004,1,1711.93,0.0,911.8
O0000580,P104,2,214.61,0.12,134.52
O0000581,P020,1,505.05,0.03,374.11
O0000582,P022,2,387.33,0.05,248.27
O0000583,P115,2,91.08,0.05,52.62
O0000584,P097,2,318.12,0.03,215.77
O0000584,P106,1,207.96,0.0,135.5
O0000585,P094,3,339.44,0.08,181.2
O0000586,P105,4,162.68,0.05,97.09
O0000586,P019,2,2194.89,0.05,1450.35
O0000587,P052,1,118.39,0.12,85.66
O0000588,P099,2,151.73,0.03,105.07
O0000588,P087,1,612.12,0.0,424.36
O0000589,P009,1,121.93,0.0,83.45
O0000590,P054,2,150.56,0.08,78.54
O0000591,P012,1,2302.42,0.05,1362.61
O0000592,P025,1,470.64,0.0,339.06
O0000593,P084,1,466.52,0.0,334.98
O0000594,P114,4,137.54,0.03,62.5
O0000594,P077,1,49.99,0.0,28.35
O0000595,P116,2,104.86,0.03,51.52
O0000595,P056,3,355.42,0.0,257.4
O0000596,P041,1,107.75,0.0,52.78
O0000597,P082,2,115.96,0.15,64.33
O0000598,P006,2,1970.99,0.15,1162.13
O0000599,P090,2,176.45,0.12,95.17
O0000599,P089,2,234.17,0.0,106.86
O0000600,P118,1,77.69,0.0,49.77
O0000600,P028,1,659.93,0.05,407.43
O0000601,P017,1,1807.91,0.0,889.55
O0000602,P120,3,143.18,0.05,88.52
O0000603,P061,3,86.06,0.0,42.01
O0000604,P033,1,120.29,0.12,52.56
O0000605,P119,1,147.95,0.05,79.54
O0000606,P063,1,221.22,0.0,102.57
O0000607,P062,1,1406.94,0.0,1093.97
O0000608,P112,1,59.43,0.0,38.67
O0000609,P069,2,1354.69,0.0,858.27
O0000610,P017,1,1959.52,0.0,858.75
O0000611,P016,3,1463.09,0.03,953.87
O0000611,P010,1,1154.41,0.0,596.64
O0000612,P094,1,368.74,0.08,190.24
O0000612,P016,1,1400.48,0.0,970.41
O0000612,P107,2,222.94,0.0,147.07
O0000613,P034,1,698.44,0.03,333.5
O0000614,P118,1,77.86,0.0,49.28
O0000614,P079,1,786.82,0.0,363.68
O0000615,P055,4,470.55,0.12,265.6
O0000616,P081,1,352.57,0.0,192.15
O0000617,P092,1,665.79,0.03,385.95
O0000618,P093,1,226.23,0.12,112.01
O0000618,P024,1,191.6,0.05,96.9
O0000619,P093,3,230.54,0.0,115.18
O0000620,P095,3,613.21,0.0,308.24
O0000621,P071,1,707.86,0.12,341.35
O0000621,P078,1,844.48,0.15,647.87
O0000622,P091,1,229.72,0.0,159.77
O0000623,P058,1,555.78,0.0,296.83
O0000623,P093,1,224.15,0.0,116.8
O0000623,P016,1,1487.11,0.0,956.13
O0000624,P020,2,526.19,0.0,358.8
O0000625,P083,1,240.39,0.0,122.92
O0000626,P002,2,2472.6,0.05,1508.54
O0000626,P067,2,904.63,0.08,534.28
O0000626,P017,1,1900.91,0.03,875.36
O0000627,P070,1,52.15,0.03,28.3
O0000628,P002,1,2350.08,0.03,1463.89
O0000629,P068,1,1135.18,0.0,645.39
O0000629,P043,1,135.36,0.0,74.91
O0000630,P095,1,613.13,0.0,312.07
O0000631,P009,2,116.05,0.03,82.63
O0000632,P075,2,1016.07,0.05,598.82
O0000633,P039,1,366.55,0.0,172.46
O0000634,P055,1,451.67,0.08,261.03
O0000635,P117,1,124.97,0.08,92.67
O0000636,P079,1,762.05,0.0,374.13
O0000637,P117,1,131.83,0.05,93.8
O0000638,P085,1,291.64,0.0,204.29
O0000639,P020,1,518.01,0.0,369.35
O0000640,P074,2,71.2,0.0,40.78
O0000641,P014,1,237.6,0.05,170.75
O0000641,P071,1,737.93,0.0,351.76
O0000642,P017,1,1855.98,0.0,855.06
O0000642,P005,2,2053.26,0.03,1343.73
O0000643,P048,1,534.3,0.05,300.65
O0000643,P010,2,1114.08,0.0,600.82
O0000644,P042,2,198.06,0.0,121.09
O0000645,P006,1,1874.78,0.0,1149.28
O0000645,P055,1,472.34,0.0,270.17
O0000645,P069,3,1407.12,0.0,816.7
O0000645,P118,2,81.29,0.0,47.52
O0000646,P031,1,443.86,0.0,278.62
O0000647,P049,1,76.82,0.0,39.23
O0000648,P001,1,312.65,0.03,151.46
O0000649,P022,1,384.78,0.03,250.34
O0000650,P052,1,122.52,0.05,84.99
O0000651,P036,2,255.94,0.03,181.26
O0000652,P039,1,359.51,0.12,172.63
O0000653,P014,1,235.75,0.08,162.71
O0000654,P086,1,446.07,0.0,323.08
O0000655,P080,1,945.06,0.0,686.65
O0000656,P014,1,235.27,0.0,162.47
O0000657,P063,1,218.64,0.0,99.42
O0000657,P079,3,804.95,0.05,357.34
O0000658,P113,1,115.65,0.0,80.28
O0000659,P099,1,166.06,0.0,104.74
O0000660,P027,2,617.0,0.0,389.84
O0000661,P096,1,540.32,0.0,337.45
O0000661,P066,2,494.81,0.0,260.07
O0000661,P018,1,1796.58,0.0,1312.75
O0000661,P055,2,476.22,0.0,260.25
O0000662,P080,1,949.32,0.05,675.37
O0000663,P036,3,253.77,0.03,182.47
O0000664,P035,2,591.81,0.0,375.25
O0000665,P017,1,1931.91,0.0,859.07
O0000665,P102,1,219.89,0.03,144.78
O0000666,P001,1,284.53,0.05,147.92
O0000667,P093,4,236.91,0.05,113.74
O0000667,P088,1,97.71,0.0,54.45
O0000668,P051,1,203.99,0.03,96.69
O0000669,P072,1,53.02,0.05,35.22
O0000669,P015,1,1165.94,0.0,739.3
O0000669,P073,2,594.23,0.03,303.46
O0000669,P082,1,109.7,0.0,66.76
O0000670,P049,3,81.05,0.0,39.94
O0000670,P023,1,270.65,0.15,127.22
O0000671,P053,1,83.46,0.0,41.38
O0000672,P015,1,1127.21,0.0,726.02
O0000673,P049,1,82.74,0.0,38.27
O0000674,P020,1,499.65,0.0,368.46
O0000675,P041,1,102.45,0.0,53.82
O0000676,P105,3,155.91,0.03,96.51
O0000677,P032,1,193.97,0.0,101.73
O0000678,P022,1,392.82,0.12,245.71
O0000679,P075,4,1049.21,0.03,592.94
O0000680,P097,2,319.23,0.05,211.14
O0000680,P021,1,366.98,0.0,205.0
O0000681,P013,1,562.26,0.03,361.49
O0000681,P029,2,189.85,0.0,111.09
O0000682,P094,1,338.87,0.0,190.89
O0000683,P022,1,392.89,0.0,253.34
O0000683,P054,1,154.38,0.05,78.4
O0000683,P024,1,189.35,0.0,97.65
O0000684,P103,1,176.29,0.05,123.53
O0000685,P017,1,1931.15,0.05,885.29
O0000686,P075,1,991.16,0.0,578.18
O0000687,P093,1,232.97,0.0,116.48
O0000687,P062,1,1461.84,0.03,1042.74
O0000688,P071,1,728.82,0.0,337.56
O0000689,P115,2,87.69,0.0,52.38
O0000689,P014,1,230.36,0.0,171.15
O0000689,P045,1,316.0,0.0,212.01
O0000690,P084,1,457.38,0.03,341.1
O0000691,P087,2,620.53,0.05,416.07
O0000691,P007,2,542.48,0.0,304.63
O0000692,P073,1,569.72,0.0,301.76
O0000693,P043,2,139.83,0.0,74.66
O0000694,P116,2,105.27,0.05,50.15
O0000695,P040,1,317.8,0.05,170.71
O0000696,P037,3,37.06,0.08,21.23
O0000697,P105,2,160.21,0.05,97.49
O0000697,P019,1,2015.68,0.0,1410.82
O0000698,P008,1,1812.75,0.03,1092.5
O0000698,P050,4,253.4,0.08,146.65
O0000699,P039,2,369.43,0.03,179.66
O0000700,P015,2,1224.01,0.0,733.92
O0000700,P101,1,30.12,0.08,17.44
O0000701,P006,1,1978.08,0.0,1162.59
O0000702,P019,3,2032.31,0.05,1469.22
O0000703,P064,1,530.67,0.0,326.62
O0000703,P048,1,526.38,0.0,291.02
O0000704,P090,2,182.71,0.0,96.65
O0000704,P106,1,200.35,0.0,134.14
O0000705,P071,1,758.33,0.03,353.43
O0000705,P091,3,239.74,0.0,164.52
O0000706,P080,2,1001.71,0.0,692.63
O0000707,P065,2,1054.08,0.05,625.31
O0000708,P065,1,1050.36,0.05,625.22
O0000708,P075,1,1075.0,0.05,590.24
O0000708,P003,1,1268.72,0.0,668.98
O0000709,P095,1,586.43,0.0,305.55
O0000710,P052,2,112.96,0.0,88.58
O0000711,P112,1,62.67,0.0,37.17
O0000711,P017,1,1829.25,0.15,846.87
O0000711,P088,1,93.89,0.08,54.43
O0000712,P002,2,2388.23,0.0,1501.1
O0000713,P092,1,654.08,0.0,386.14
O0000714,P060,1,268.4,0.0,173.13
O0000714,P059,2,167.81,0.03,95.73
O0000714,P047,2,293.73,0.08,197.34
O0000715,P017,1,1929.88,0.0,856.36
O0000716,P014,3,224.26,0.0,170.36
O0000717,P043,1,129.01,0.0,75.37
O0000717,P083,1,254.32,0.0,122.22
O0000718,P020,2,504.06,0.03,373.23
O0000719,P009,2,122.53,0.0,82.0
O0000720,P066,4,487.38,0.0,259.47
O0000721,P105,1,158.44,0.05,100.13
O0000722,P048,1,493.92,0.0,295.65
O0000722,P106,1,216.72,0.05,135.52
O0000722,P060,2,250.04,0.0,177.62
O0000723,P023,1,277.96,0.0,125.57
O0000724,P089,1,236.03,0.0,108.92
O0000725,P116,1,99.77,0.08,51.21
O0000726,P071,1,733.3,0.0,348.34
O0000727,P038,1,213.2,0.0,153.34
O0000728,P085,1,297.55,0.0,205.66
O0000728,P113,1,115.75,0.03,78.22
O0000729,P087,1,595.51,0.08,412.95
O0000730,P100,1,301.41,0.03,183.7
O0000730,P013,2,560.0,0.0,356.35
O0000731,P066,2,490.65,0.03,262.42
O0000732,P117,1,124.33,0.0,94.22
O0000732,P004,1,1740.32,0.05,951.26
O0000732,P030,1,203.32,0.05,150.48
O0000733,P016,1,1427.91,0.03,952.64
O0000734,P001,1,311.45,0.05,149.57
O0000735,P024,3,191.19,0.05,97.77
O0000736,P114,1,140.99,0.0,63.23
O0000737,P087,1,588.7,0.0,413.63
O0000738,P062,1,1467.92,0.08,1074.95
O0000738,P049,1,79.8,0.0,39.47
O0000739,P026,1,163.8,0.0,86.25
O0000740,P031,1,444.76,0.05,288.74
O0000741,P001,2,300.52,0.0,151.98
O0000742,P041,2,105.19,0.0,54.82
O0000742,P018,1,1773.13,0.05,1321.96
O0000742,P033,1,120.09,0.0,51.73
O0000742,P120,1,149.64,0.0,89.51
O0000743,P076,3,267.5,0.0,133.98
O0000744,P053,1,85.63,0.0,40.63
O0000744,P116,1,104.07,0.03,49.31
O0000745,P111,1,40.72,0.0,31.58
O0000746,P082,1,117.53,0.0,65.24
O0000746,P062,2,1446.05,0.0,1085.44
O0000747,P016,3,1445.82,0.0,955.02
O0000748,P059,1,164.24,0.0,96.58
O0000748,P063,1,228.05,0.0,99.47
O0000749,P082,1,119.76,0.03,65.68
O0000749,P019,1,2066.24,0.03,1430.67
O0000750,P015,1,1132.59,0.05,735.58
O0000751,P049,1,78.38,0.05,39.94
O0000752,P114,3,132.17,0.0,63.03
O0000753,P048,1,490.37,0.03,306.92
O0000753,P040,1,313.04,0.08,170.71
O0000753,P014,1,236.84,0.0,162.08
O0000754,P027,1,629.21,0.03,395.65
O0000754,P087,1,593.14,0.0,424.68
O0000755,P044,1,338.38,0.08,225.35
O0000756,P004,2,1817.52,0.05,911.03
O0000757,P014,1,237.89,0.03,161.73
O0000757,P098,1,32.09,0.03,23.17
O0000758,P110,1,52.42,0.0,26.93
O0000759,P102,1,227.46,0.03,147.87
O0000759,P075,1,1036.74,0.08,581.06
O0000760,P051,1,205.91,0.0,93.98
O0000761,P090,2,171.25,0.05,95.4
O0000761,P098,1,32.91,0.03,23.22
O0000762,P077,1,49.85,0.0,28.39
O0000762,P061,1,83.96,0.05,43.38
O0000763,P090,1,171.65,0.0,95.02
O0000764,P075,2,1062.61,0.05,587.53
O0000765,P056,1,375.01,0.0,258.62
O0000766,P025,1,486.24,0.0,333.28
O0000766,P106,2,201.22,0.0,130.99
O0000766,P044,2,331.23,0.12,218.42
O0000767,P060,4,259.05,0.0,180.35
O0000768,P102,1,219.79,0.0,146.06
O0000769,P066,1,470.34,0.0,272.84
O0000769,P031,1,411.69,0.0,278.49
O0000769,P032,1,188.43,0.0,101.63
O0000770,P031,1,435.99,0.0,281.2
O0000771,P031,1,446.53,0.0,280.44
O0000772,P113,1,108.37,0.03,81.11
O0000773,P008,1,1809.8,0.0,1071.45
O0000774,P031,1,415.93,0.0,286.16
O0000775,P029,1,195.15,0.0,109.83
O0000775,P014,1,227.67,0.0,170.69
O0000776,P115,1,91.38,0.0,52.8
O0000776,P073,2,611.9,0.0,304.75
O0000776,P052,1,123.12,0.0,85.16
O0000776,P076,2,271.82,0.0,133.83
O0000777,P061,1,78.28,0.05,42.23
O0000778,P034,1,684.57,0.03,340.05
O0000778,P075,1,1026.37,0.05,603.78
O0000779,P083,1,253.54,0.0,120.1
O0000780,P054,1,147.38,0.12,81.58
O0000781,P089,1,234.24,0.08,106.07
O0000782,P036,3,260.48,0.08,174.6
O0000782,P010,1,1156.05,0.05,582.65
O0000783,P059,1,165.66,0.12,96.17
O0000784,P035,2,621.43,0.0,378.67
O0000785,P006,1,1978.23,0.0,1134.98
O0000785,P061,4,81.86,0.0,43.54
O0000785,P024,1,189.31,0.0,96.95
O0000786,P033,1,120.35,0.0,51.4
O0000786,P019,1,2152.98,0.12,1397.39
O0000787,P027,1,651.01,0.0,386.64
O0000788,P036,1,238.03,0.0,176.55
O0000788,P095,3,598.97,0.08,299.28
O0000788,P085,1,286.32,0.0,201.84
O0000789,P069,1,1398.77,0.03,827.41
O0000789,P093,1,238.11,0.0,115.84
O0000790,P112,1,59.0,0.0,38.07
O0000791,P120,1,151.78,0.0,89.64
O0000792,P046,1,260.5,0.05,196.47
O0000793,P099,1,154.79,0.12,101.45
O0000794,P007,2,565.37,0.08,299.45
O0000795,P066,1,484.86,0.0,260.5
O0000795,P005,2,2212.9,0.0,1324.88
O0000796,P018,1,1802.09,0.0,1274.94
O0000796,P029,1,179.22,0.0,109.09
O0000797,P008,1,1868.5,0.0,1059.49
O0000798,P088,1,100.89,0.0,53.94
O0000799,P001,1,310.56,0.03,149.27
O0000800,P002,1,2369.07,0.0,1514.56
O0000800,P119,2,146.52,0.08,76.66
O0000800,P090,4,180.1,0.03,97.18
O0000801,P012,2,2225.85,0.0,1346.66
O0000801,P108,1,43.52,0.0,20.11
O0000801,P120,1,140.8,0.0,88.2
O0000801,P072,2,55.42,0.03,36.49
O0000802,P071,1,717.64,0.0,343.01
O0000803,P084,1,466.93,0.15,332.68
O0000803,P015,1,1235.01,0.05,763.28
O0000804,P082,1,114.73,0.0,65.46
O0000805,P067,2,963.57,0.08,541.97
O0000806,P058,1,600.97,0.0,294.3
O0000806,P059,2,159.42,0.0,95.12
O0000806,P115,1,90.77,0.0,53.91
O0000807,P060,1,257.67,0.0,181.35
O0000807,P078,1,906.04,0.0,634.53
O0000807,P084,4,466.87,0.05,337.0
O0000807,P054,1,157.84,0.0,78.35
O0000808,P017,1,1815.36,0.0,853.3
O0000809,P094,1,372.79,0.03,191.55
O0000810,P009,1,113.1,0.05,83.57
O0000811,P038,1,218.5,0.05,152.69
O0000811,P116,1,105.42,0.0,51.33
O0000811,P046,4,279.33,0.12,201.29
O0000812,P094,2,349.91,0.03,191.72
O0000812,P076,3,272.64,0.0,139.21
O0000812,P019,1,2042.25,0.0,1399.11
O0000812,P008,3,1924.73,0.0,1050.29
O0000813,P045,2,308.7,0.0,219.46
O0000814,P107,1,230.93,0.12,146.2
O0000814,P009,1,116.71,0.05,83.04
O0000814,P038,1,199.61,0.0,157.23
O0000815,P024,1,190.38,0.05,98.07
O0000816,P068,1,1124.3,0.08,635.93
O0000817,P037,2,36.44,0.0,21.52
O0000818,P025,2,446.71,0.12,336.25
O0000819,P066,2,451.77,0.0,259.81
O0000820,P120,1,146.89,0.0,87.55
O0000821,P045,2,318.36,0.0,219.87
O0000822,P020,2,489.18,0.0,366.67
O0000823,P099,1,156.6,0.0,105.45
O0000824,P031,1,415.85,0.12,278.84
O0000825,P039,1,365.06,0.0,172.06
O0000825,P026,2,175.67,0.0,83.03
O0000826,P008,2,1929.24,0.0,1090.34
O0000827,P102,2,217.99,0.05,147.96
O0000828,P033,1,115.84,0.0,53.11
O0000828,P039,1,371.77,0.0,180.11
O0000829,P059,2,171.95,0.05,92.31
O0000830,P039,1,356.72,0.0,171.31
O0000831,P002,1,2554.76,0.0,1497.26
O0000831,P105,1,160.96,0.08,101.57
O0000831,P044,1,330.76,0.0,217.6
O0000832,P033,1,111.51,0.0,50.92
O0000832,P080,2,1016.59,0.03,663.6
O0000833,P073,3,585.21,0.0,299.91
O0000834,P114,2,129.72,0.0,60.26
O0000835,P108,1,44.99,0.0,20.15
O0000835,P020,1,510.67,0.05,373.49
O0000836,P066,2,450.33,0.0,268.39
O0000837,P099,1,155.48,0.0,100.68
O0000838,P078,2,866.74,0.0,665.03
O0000839,P036,3,250.71,0.05,180.71
O0000840,P022,2,386.38,0.05,255.42
O0000841,P065,2,1050.9,0.0,621.45
O0000841,P052,1,121.87,0.03,85.15
O0000842,P067,1,968.79,0.0,559.87
O0000843,P035,2,598.09,0.05,393.24
O0000843,P061,4,86.33,0.0,41.79
O0000844,P079,3,770.59,0.0,367.14
O0000845,P050,1,255.06,0.0,146.68
O0000845,P012,2,2181.64,0.0,1356.96
O0000846,P038,1,217.0,0.08,157.37
O0000847,P110,1,55.66,0.0,26.9
O0000847,P005,1,2076.08,0.03,1297.04
O0000848,P104,1,226.65,0.12,129.99
O0000848,P118,1,78.7,0.0,47.43
O0000849,P102,1,224.43,0.12,144.75
O0000850,P016,1,1362.69,0.0,965.2
O0000851,P027,1,630.48,0.08,386.76
O0000852,P046,1,277.18,0.12,194.98
O0000853,P060,1,255.08,0.0,178.27
O0000853,P072,1,52.5,0.15,35.79
O0000854,P092,1,663.11,0.0,382.22
O0000855,P076,1,271.47,0.03,135.22
O0000856,P017,1,1801.67,0.08,861.08
O0000856,P059,4,156.03,0.03,97.24
O0000856,P097,1,305.3,0.05,214.24
O0000857,P003,1,1215.02,0.0,640.91
O0000857,P062,1,1407.76,0.0,1082.55
O0000858,P038,1,211.59,0.0,158.36
O0000859,P112,1,61.44,0.0,37.55
O0000860,P044,2,315.82,0.0,227.51
O0000860,P055,1,481.35,0.0,265.57
O0000861,P040,1,335.26,0.03,165.11
O0000862,P096,3,512.71,0.08,343.29
O0000863,P117,1,127.98,0.0,91.66
O0000863,P034,1,720.09,0.05,343.16
O0000863,P087,4,612.16,0.0,410.29
O0000863,P040,2,335.52,0.03,169.67
O0000864,P113,1,111.32,0.0,79.49
O0000864,P017,2,1793.8,0.0,862.72
O0000865,P058,1,604.39,0.0,298.93
O0000866,P037,1,37.33,0.05,21.86
O0000866,P018,2,1768.3,0.0,1335.47
O0000867,P077,3,47.87,0.05,27.58
O0000868,P010,2,1134.15,0.12,611.6
O0000869,P049,2,78.26,0.0,38.94
O0000870,P021,1,352.8,0.03,208.3
O0000870,P120,1,144.37,0.0,91.84
O0000870,P030,2,197.52,0.05,157.99
O0000871,P024,1,193.91,0.0,99.97
