customer_id,signup_date,state,region,customer_segment
C00540,2022-08-21,MG,Sudeste,Mass Market
C00541,2022-07-31,MG,Sudeste,Mass Market
C00542,2023-02-15,RJ,Sudeste,Intermediário
C00543,2023-01-24,SP,Sudeste,Mass Market
C00544,2022-06-07,MG,Sudeste,Intermediário
C00545,2024-06-13,RS,Sul,Mass Market
C00546,2025-07-18,RS,Sul,Premium
C00547,2023-09-28,RS,Sul,Mass Market
C00548,2025-04-04,RJ,Sudeste,Mass Market
C00549,2024-07-09,RN,Nordeste,Mass Market
C00550,2022-02-04,PB,Nordeste,Intermediário
C00551,2024-07-16,PR,Sul,Mass Market
C00552,2024-03-13,SP,Sudeste,Mass Market
C00553,2022-12-13,MA,Nordeste,Mass Market
C00554,2022-10-21,DF,Centro-Oeste,Mass Market
C00555,2024-01-30,MS,Centro-Oeste,Mass Market
C00556,2022-09-18,MG,Sudeste,Mass Market
C00557,2023-12-01,SC,Sul,Mass Market
C00558,2024-07-02,RJ,Sudeste,Mass Market
C00559,2025-10-22,GO,Centro-Oeste,Mass Market
C00560,2025-11-30,SP,Sudeste,Intermediário
C00561,2025-07-20,PE,Nordeste,Mass Market
C00562,2024-02-14,SP,Sudeste,Premium
C00563,2022-04-08,SP,Sudeste,Premium
C00564,2024-03-03,DF,Centro-Oeste,Intermediário
C00565,2024-04-28,RN,Nordeste,Mass Market
C00566,2025-11-26,PR,Sul,Intermediário
C00567,2025-10-26,RS,Sul,Mass Market
C00568,2022-09-02,SP,Sudeste,Mass Market
C00569,2022-09-04,RJ,Sudeste,Mass Market
C00570,2023-10-17,SP,Sudeste,Mass Market
C00571,2024-09-20,ES,Sudeste,Mass Market
C00572,2022-12-24,SP,Sudeste,Mass Market
C00573,2024-02-29,PA,Norte,Mass Market
C00574,2024-07-13,RS,Sul,Mass Market
C00575,2023-01-30,MG,Sudeste,Intermediário
C00576,2022-02-17,PA,Norte,Mass Market
C00577,2025-02-23,BA,Nordeste,Mass Market
C00578,2022-08-06,RS,Sul,Premium
C00579,2024-02-15,RJ,Sudeste,Mass Market
C00580,2024-03-25,MG,Sudeste,Intermediário
C00581,2025-12-23,MT,Centro-Oeste,Mass Market
C00582,2024-04-24,RJ,Sudeste,Mass Market
C00583,2025-04-29,CE,Nordeste,Intermediário
C00584,2023-06-05,PE,Nordeste,Mass Market
C00585,2022-03-03,RS,Sul,Mass Market
C00586,2023-04-10,SP,Sudeste,Mass Market
C00587,2024-04-12,GO,Centro-Oeste,Mass Market
C00588,2023-11-04,SP,Sudeste,Mass Market
C00589,2023-06-12,RJ,Sudeste,Mass Market
C00590,2024-11-22,PA,Norte,Mass Market
C00591,2025-12-04,RS,Sul,Intermediário
C00592,2025-04-21,BA,Nordeste,Intermediário
C00593,2024-03-12,SP,Sudeste,Intermediário
C00594,2022-03-22,SE,Nordeste,Mass Market
C00595,2022-03-19,RN,Nordeste,Mass Market
C00596,2024-10-27,SP,Sudeste,Intermediário
C00597,2024-11-03,PE,Nordeste,Premium
C00598,2022-11-14,RJ,Sudeste,Intermediário
C00599,2025-04-21,PR,Sul,Mass Market
C00600,2024-05-28,RS,Sul,Mass Market
C00601,2025-06-03,BA,Nordeste,Intermediário
C00602,2024-11-21,TO,Norte,Mass Market
C00603,2023-02-20,RS,Sul,Mass Market
C00604,2025-04-08,MT,Centro-Oeste,Intermediário
C00605,2025-09-22,AP,Norte,Mass Market
C00606,2025-01-30,ES,Sudeste,Mass Market
C00607,2024-08-25,SP,Sudeste,Mass Market
C00608,2022-08-18,MG,Sudeste,Premium
C00609,2022-08-11,MG,Sudeste,Mass Market
C00610,2024-02-10,MG,Sudeste,Mass Market
C00611,2024-01-15,ES,Sudeste,Intermediário
C00612,2022-10-30,MA,Nordeste,Mass Market
C00613,2023-07-06,RJ,Sudeste,Mass Market
C00614,2023-09-16,SC,Sul,Mass Market
C00615,2025-03-31,RJ,Sudeste,Mass Market
C00616,2023-03-04,SP,Sudeste,Mass Market
C00617,2022-10-13,RJ,Sudeste,Mass Market
C00618,2022-04-17,SP,Sudeste,Intermediário
C00619,2025-10-06,PR,Sul,Mass Market
C00620,2025-05-13,ES,Sudeste,Mass Market
C00621,2022-11-29,GO,Centro-Oeste,Mass Market
C00622,2022-01-01,GO,Centro-Oeste,Mass Market
C00623,2024-01-09,CE,Nordeste,Mass Market
C00624,2025-02-02,RS,Sul,Intermediário
C00625,2025-06-07,RN,Nordeste,Mass Market
C00626,2024-10-27,RJ,Sudeste,Mass Market
C00627,2024-05-16,MG,Sudeste,Premium
C00628,2023-02-24,SC,Sul,Mass Market
C00629,2025-06-25,CE,Nordeste,Mass Market
C00630,2023-03-19,BA,Nordeste,Premium
C00631,2023-05-16,ES,Sudeste,Mass Market
C00632,2023-02-15,SC,Sul,Intermediário
C00633,2025-08-27,SP,Sudeste,Mass Market
C00634,2025-01-19,RS,Sul,Mass Market
C00635,2023-03-07,PE,Nordeste,Mass Market
C00636,2024-10-28,MS,Centro-Oeste,Intermediário
C00637,2023-02-10,RS,Sul,Mass Market
C00638,2022-06-28,GO,Centro-Oeste,Intermediário
C00639,2025-04-02,PB,Nordeste,Mass Market
C00640,2023-02-22,PR,Sul,Mass Market
C00641,2024-12-03,CE,Nordeste,Mass Market
C00642,2023-08-06,RS,Sul,Mass Market
C00643,2024-08-23,AM,Norte,Mass Market
C00644,2025-07-21,SP,Sudeste,Intermediário
C00645,2022-01-02,SP,Sudeste,Mass Market
C00646,2025-06-30,MT,Centro-Oeste,Premium
C00647,2022-04-14,SP,Sudeste,Mass Market
C00648,2023-06-10,SC,Sul,Mass Market
C00649,2022-02-09,MS,Centro-Oeste,Mass Market
C00650,2024-04-29,CE,Nordeste,Intermediário
C00651,2022-11-15,RJ,Sudeste,Premium
C00652,2025-05-07,PE,Nordeste,Mass Market
C00653,2023-08-09,RR,Norte,Mass Market
C00654,2022-07-19,RJ,Sudeste,Mass Market
C00655,2023-12-02,MG,Sudeste,Intermediário
C00656,2025-10-17,SC,Sul,Intermediário
C00657,2022-10-24,MG,Sudeste,Intermediário
C00658,2024-06-02,RN,Nordeste,Intermediário
C00659,2022-12-14,SP,Sudeste,Mass Market
C00660,2023-02-17,MG,Sudeste,Premium
C00661,2025-02-20,PR,Sul,Intermediário
C00662,2024-06-04,MG,Sudeste,Mass Market
C00663,2022-12-07,MS,Centro-Oeste,Mass Market
C00664,2024-06-13,MS,Centro-Oeste,Mass Market
C00665,2025-05-31,MG,Sudeste,Mass Market
C00666,2023-12-20,RJ,Sudeste,Mass Market
C00667,2024-08-09,SP,Sudeste,Premium
C00668,2025-02-23,BA,Nordeste,Intermediário
C00669,2023-01-02,MA,Nordeste,Mass Market
C00670,2025-05-21,CE,Nordeste,Intermediário
C00671,2024-03-06,SP,Sudeste,Mass Market
C00672,2023-05-03,BA,Nordeste,Mass Market
C00673,2022-08-17,MS,Centro-Oeste,Intermediário
C00674,2025-02-05,RJ,Sudeste,Intermediário
C00675,2025-07-20,MG,Sudeste,Mass Market
C00676,2023-08-04,SP,Sudeste,Intermediário
C00677,2023-02-15,RN,Nordeste,Premium
C00678,2025-03-06,PR,Sul,Premium
C00679,2022-12-07,CE,Nordeste,Intermediário
C00680,2022-06-29,RN,Nordeste,Mass Market
C00681,2023-12-15,BA,Nordeste,Mass Market
C00682,2022-09-29,MG,Sudeste,Intermediário
C00683,2023-10-28,RJ,Sudeste,Mass Market
C00684,2024-07-07,RS,Sul,Mass Market
C00685,2024-04-10,RS,Sul,Mass Market
C00686,2024-05-24,GO,Centro-Oeste,Mass Market
C00687,2022-02-09,SC,Sul,Mass Market
C00688,2024-10-05,MG,Sudeste,Mass Market
C00689,2023-04-27,ES,Sudeste,Mass Market
C00690,2024-11-14,BA,Nordeste,Mass Market
C00691,2023-11-15,RJ,Sudeste,Mass Market
C00692,2023-01-06,MT,Centro-Oeste,Mass Market
C00693,2022-03-23,PB,Nordeste,Mass Market
C00694,2025-11-19,SP,Sudeste,Mass Market
C00695,2024-07-14,SP,Sudeste,Mass Market
C00696,2025-07-21,RS,Sul,Intermediário
C00697,2023-07-05,PR,Sul,Mass Market
C00698,2023-11-12,SP,Sudeste,Intermediário
C00699,2022-02-16,RS,Sul,Mass Market
C00700,2024-09-23,AL,Nordeste,Intermediário
C00701,2023-06-25,GO,Centro-Oeste,Mass Market
C00702,2024-11-15,PR,Sul,Mass Market
C00703,2022-08-07,CE,Nordeste,Mass Market
C00704,2023-01-21,BA,Nordeste,Mass Market
C00705,2024-12-06,PR,Sul,Mass Market
C00706,2022-02-04,PR,Sul,Mass Market
C00707,2024-02-26,SP,Sudeste,Mass Market
C00708,2025-12-29,SC,Sul,Mass Market
C00709,2022-12-13,ES,Sudeste,Intermediário
C00710,2023-09-17,GO,Centro-Oeste,Premium
C00711,2025-10-23,MG,Sudeste,Mass Market
C00712,2024-09-28,RN,Nordeste,Mass Market
C00713,2024-05-15,MG,Sudeste,Intermediário
C00714,2024-07-05,SP,Sudeste,Intermediário
C00715,2023-05-01,GO,Centro-Oeste,Intermediário
C00716,2022-01-29,PR,Sul,Mass Market
C00717,2023-06-13,SP,Sudeste,Mass Market
C00718,2023-10-26,PR,Sul,Mass Market
C00719,2025-04-19,MG,Sudeste,Mass Market
C00720,2022-09-16,PE,Nordeste,Premium
C00721,2022-07-01,TO,Norte,Mass Market
C00722,2025-04-29,ES,Sudeste,Intermediário
C00723,2023-09-01,MS,Centro-Oeste,Mass Market
C00724,2022-09-14,RJ,Sudeste,Intermediário
C00725,2023-04-25,PE,Nordeste,Mass Market
C00726,2022-05-29,RO,Norte,Premium
C00727,2024-04-07,SC,Sul,Mass Market
C00728,2024-08-23,PA,Norte,Mass Market
C00729,2023-06-13,BA,Nordeste,Intermediário
C00730,2024-11-15,GO,Centro-Oeste,Mass Market
C00731,2023-11-25,RJ,Sudeste,Mass Market
C00732,2025-07-08,RJ,Sudeste,Intermediário
C00733,2023-06-24,BA,Nordeste,Mass Market
C00734,2025-04-27,SC,Sul,Mass Market
C00735,2023-12-16,RJ,Sudeste,Premium
C00736,2022-01-03,PR,Sul,Premium
C00737,2022-05-06,RS,Sul,Intermediário
C00738,2024-12-28,RJ,Sudeste,Mass Market
C00739,2025-11-02,SC,Sul,Intermediário
C00740,2023-01-26,GO,Centro-Oeste,Intermediário
C00741,2022-01-08,MG,Sudeste,Mass Market
C00742,2023-01-14,SC,Sul,Intermediário
C00743,2022-05-19,SC,Sul,Intermediário
C00744,2022-01-30,SP,Sudeste,Mass Market
C00745,2025-02-03,MG,Sudeste,Premium
C00746,2022-07-04,PR,Sul,Mass Market
C00747,2023-12-19,SC,Sul,Mass Market
C00748,2023-03-13,SP,Sudeste,Mass Market
C00749,2024-12-16,SP,Sudeste,Intermediário
C00750,2025-05-21,MG,Sudeste,Intermediário
C00751,2025-06-21,PA,Norte,Mass Market
C00752,2023-08-22,GO,Centro-Oeste,Intermediário
C00753,2025-10-04,PR,Sul,Mass Market
C00754,2023-03-07,SC,Sul,Mass Market
C00755,2023-06-19,SP,Sudeste,Intermediário
C00756,2025-08-10,AL,Nordeste,Mass Market
C00757,2025-09-11,SP,Sudeste,Mass Market
C00758,2025-12-18,SC,Sul,Mass Market
C00759,2024-11-08,SP,Sudeste,Mass Market
C00760,2022-12-17,SE,Nordeste,Intermediário
C00761,2024-10-01,SP,Sudeste,Intermediário
C00762,2024-06-05,SP,Sudeste,Intermediário
C00763,2025-03-20,CE,Nordeste,Intermediário
C00764,2022-11-03,MG,Sudeste,Intermediário
C00765,2025-09-19,MG,Sudeste,Intermediário
C00766,2025-07-07,SP,Sudeste,Intermediário
C00767,2025-04-29,PA,Norte,Mass Market
C00768,2025-06-11,SP,Sudeste,Mass Market
C00769,2022-03-28,PE,Nordeste,Mass Market
C00770,2022-08-31,RS,Sul,Mass Market
C00771,2025-09-12,PB,Nordeste,Mass Market
C00772,2024-01-05,MG,Sudeste,Premium
C00773,2023-07-09,PA,Norte,Mass Market
C00774,2023-02-27,RJ,Sudeste,Intermediário
C00775,2024-07-07,SP,Sudeste,Intermediário
C00776,2025-04-04,GO,Centro-Oeste,Mass Market
C00777,2022-04-22,ES,Sudeste,Mass Market
C00778,2022-06-19,SP,Sudeste,Mass Market
C00779,2024-04-05,RN,Nordeste,Intermediário
C00780,2022-04-06,BA,Nordeste,Mass Market
C00781,2024-02-07,RJ,Sudeste,Intermediário
C00782,2022-02-26,ES,Sudeste,Intermediário
C00783,2024-06-20,SP,Sudeste,Mass Market
C00784,2022-09-10,MS,Centro-Oeste,Mass Market
C00785,2023-11-30,MG,Sudeste,Premium
C00786,2022-03-21,SE,Nordeste,Mass Market
C00787,2025-08-03,RJ,Sudeste,Mass Market
C00788,2022-04-26,PR,Sul,Mass Market
C00789,2024-08-20,MG,Sudeste,Mass Market
C00790,2025-02-15,SP,Sudeste,Mass Market
C00791,2023-03-10,MG,Sudeste,Premium
C00792,2024-12-02,SP,Sudeste,Mass Market
C00793,2023-12-27,MA,Nordeste,Mass Market
C00794,2023-09-04,PB,Nordeste,Mass Market
C00795,2024-03-15,RS,Sul,Intermediário
C00796,2022-10-28,PB,Nordeste,Intermediário
C00797,2023-01-15,RS,Sul,Mass Market
C00798,2022-07-23,SP,Sudeste,Mass Market
C00799,2024-01-10,SC,Sul,Intermediário
C00800,2024-12-14,SP,Sudeste,Intermediário
C00801,2024-08-16,MS,Centro-Oeste,Mass Market
C00802,2025-12-23,SP,Sudeste,Intermediário
C00803,2025-01-21,SP,Sudeste,Mass Market
C00804,2022-09-26,BA,Nordeste,Mass Market
C00805,2025-11-28,RS,Sul,Intermediário
C00806,2022-11-25,MT,Centro-Oeste,Mass Market
C00807,2024-03-21,SP,Sudeste,Intermediário
C00808,2024-10-30,SP,Sudeste,Mass Market
C00809,2023-04-17,ES,Sudeste,Mass Market
C00810,2022-04-12,RJ,Sudeste,Intermediário
C00811,2023-07-05,MG,Sudeste,Mass Market
C00812,2025-12-13,SP,Sudeste,Mass Market
C00813,2023-02-28,PE,Nordeste,Intermediário
C00814,2024-01-23,MG,Sudeste,Mass Market
C00815,2025-07-18,PR,Sul,Mass Market
C00816,2024-12-29,SP,Sudeste,Mass Market
C00817,2024-10-12,GO,Centro-Oeste,Mass Market
C00818,2025-01-24,RJ,Sudeste,Mass Market
C00819,2023-03-26,AL,Nordeste,Intermediário
C00820,2024-10-20,MG,Sudeste,Intermediário
C00821,2023-08-12,PR,Sul,Mass Market
C00822,2023-03-02,SP,Sudeste,Premium
C00823,2024-04-12,RS,Sul,Mass Market
C00824,2022-07-13,SP,Sudeste,Premium
C00825,2022-08-23,TO,Norte,Mass Market
C00826,2023-06-23,MG,Sudeste,Mass Market
C00827,2022-05-14,SP,Sudeste,Premium
C00828,2025-10-27,PE,Nordeste,Mass Market
C00829,2023-10-19,DF,Centro-Oeste,Intermediário
C00830,2022-07-29,PE,Nordeste,Mass Market
C00831,2024-07-04,MG,Sudeste,Mass Market
C00832,2022-07-02,GO,Centro-Oeste,Mass Market
C00833,2025-07-26,SC,Sul,Mass Market
C00834,2022-06-04,RJ,Sudeste,Mass Market
C00835,2023-11-15,MS,Centro-Oeste,Intermediário
C00836,2023-04-08,RJ,Sudeste,Intermediário
C00837,2024-09-15,SP,Sudeste,Premium
C00838,2025-02-19,SP,Sudeste,Intermediário
C00839,2025-06-11,RS,Sul,Intermediário
C00840,2023-04-11,BA,Nordeste,Mass Market
C00841,2024-09-26,SC,Sul,Mass Market
C00842,2024-06-02,RJ,Sudeste,Intermediário
C00843,2023-10-19,MT,Centro-Oeste,Mass Market
C00844,2023-09-12,RS,Sul,Mass Market
C00845,2024-05-26,SP,Sudeste,Mass Market
C00846,2022-12-11,RS,Sul,Intermediário
C00847,2023-10-22,SP,Sudeste,Intermediário
C00848,2025-01-05,MG,Sudeste,Mass Market
C00849,2022-12-27,SP,Sudeste,Premium
C00850,2024-10-12,GO,Centro-Oeste,Intermediário
C00851,2023-03-07,RJ,Sudeste,Mass Market
C00852,2025-04-11,RS,Sul,Mass Market
C00853,2022-11-04,PE,Nordeste,Mass Market
C00854,2025-05-25,RJ,Sudeste,Intermediário
C00855,2024-09-10,SP,Sudeste,Mass Market
C00856,2024-11-04,MT,Centro-Oeste,Mass Market
C00857,2024-07-17,SC,Sul,Mass Market
C00858,2024-10-08,RJ,Sudeste,Intermediário
C00859,2024-02-01,SC,Sul,Mass Market
C00860,2023-07-06,BA,Nordeste,Mass Market
C00861,2025-03-15,MG,Sudeste,Mass Market
C00862,2024-07-26,RJ,Sudeste,Intermediário
C00863,2025-06-19,BA,Nordeste,Mass Market
C00864,2023-03-19,RS,Sul,Mass Market
C00865,2024-10-26,SP,Sudeste,Mass Market
C00866,2024-08-14,MG,Sudeste,Mass Market
C00867,2023-08-02,MG,Sudeste,Mass Market
C00868,2024-08-20,MG,Sudeste,Mass Market
C00869,2023-08-08,PE,Nordeste,Intermediário
C00870,2025-10-12,RJ,Sudeste,Mass Market
C00871,2023-12-02,RS,Sul,Mass Market
C00872,2022-03-02,MG,Sudeste,Premium
C00873,2025-11-19,RS,Sul,Intermediário
C00874,2022-01-20,RS,Sul,Mass Market
C00875,2024-07-20,PR,Sul,Mass Market
C00876,2023-03-15,MS,Centro-Oeste,Mass Market
C00877,2025-06-08,RS,Sul,Mass Market
C00878,2023-03-30,SC,Sul,Mass Market
C00879,2022-11-21,BA,Nordeste,Intermediário
C00880,2022-09-01,SP,Sudeste,Mass Market
C00881,2023-12-29,PE,Nordeste,Mass Market
C00882,2023-02-13,SP,Sudeste,Mass Market
C00883,2025-08-15,MG,Sudeste,Mass Market
C00884,2022-06-11,AL,Nordeste,Intermediário
C00885,2025-01-23,PR,Sul,Premium
C00886,2022-01-29,ES,Sudeste,Mass Market
C00887,2025-05-07,GO,Centro-Oeste,Mass Market
C00888,2023-02-16,PA,Norte,Premium
C00889,2025-12-12,RS,Sul,Mass Market
C00890,2023-07-07,PR,Sul,Intermediário
C00891,2022-12-06,MG,Sudeste,Premium
C00892,2023-10-09,RJ,Sudeste,Mass Market
C00893,2022-09-20,ES,Sudeste,Intermediário
C00894,2025-01-24,SP,Sudeste,Mass Market
C00895,2024-05-14,PB,Nordeste,Mass Market
C00896,2024-12-14,RJ,Sudeste,Mass Market
C00897,2023-05-23,SC,Sul,Mass Market
C00898,2025-09-22,MT,Centro-Oeste,Intermediário
C00899,2022-07-20,BA,Nordeste,Mass Market
C00900,2022-11-24,MT,Centro-Oeste,Mass Market
C00901,2022-10-03,PR,Sul,Mass Market
C00902,2025-10-28,ES,Sudeste,Mass Market
C00903,2022-06-18,MG,Sudeste,Mass Market
C00904,2025-06-15,CE,Nordeste,Mass Market
C00905,2023-09-12,SP,Sudeste,Intermediário
C00906,2023-03-17,TO,Norte,Intermediário
C00907,2023-06-24,SP,Sudeste,Mass Market
C00908,2022-02-14,PR,Sul,Intermediário
C00909,2025-08-29,AP,Norte,Mass Market
C00910,2023-03-31,GO,Centro-Oeste,Mass Market
C00911,2025-10-16,SP,Sudeste,Intermediário
C00912,2024-08-04,SP,Sudeste,Premium
C00913,2024-12-10,MG,Sudeste,Mass Market
C00914,2024-10-04,AL,Nordeste,Mass Market
C00915,2023-12-07,ES,Sudeste,Mass Market
C00916,2025-02-17,MG,Sudeste,Intermediário
C00917,2025-05-08,BA,Nordeste,Mass Market
C00918,2023-12-23,TO,Norte,Premium
C00919,2025-12-02,SP,Sudeste,Mass Market
C00920,2025-12-06,SP,Sudeste,Mass Market
C00921,2025-10-26,PA,Norte,Mass Market
C00922,2024-01-02,PR,Sul,Intermediário
C00923,2024-09-18,BA,Nordeste,Intermediário
C00924,2022-09-06,MG,Sudeste,Mass Market
C00925,2022-05-01,BA,Nordeste,Mass Market
C00926,2025-05-08,ES,Sudeste,Intermediário
C00927,2023-06-27,MG,Sudeste,Mass Market
C00928,2025-10-10,ES,Sudeste,Mass Market
C00929,2025-04-30,SP,Sudeste,Mass Market
C00930,2022-07-30,PI,Nordeste,Mass Market
C00931,2025-08-10,PR,Sul,Mass Market
C00932,2022-09-19,TO,Norte,Mass Market
C00933,2022-04-28,RS,Sul,Mass Market
C00934,2023-11-05,SP,Sudeste,Mass Market
C00935,2023-04-19,RJ,Sudeste,Mass Market
C00936,2023-01-08,PB,Nordeste,Premium
C00937,2022-08-24,GO,Centro-Oeste,Mass Market
C00938,2024-03-26,MG,Sudeste,Intermediário
C00939,2024-12-09,RN,Nordeste,Mass Market
C00940,2022-10-28,SC,Sul,Intermediário
C00941,2023-01-02,PR,Sul,Mass Market
C00942,2025-10-31,PA,Norte,Premium
C00943,2023-12-03,ES,Sudeste,Mass Market
C00944,2024-11-03,SP,Sudeste,Mass Market
C00945,2025-05-04,SC,Sul,Mass Market
C00946,2023-03-08,SP,Sudeste,Mass Market
C00947,2025-06-02,PA,Norte,Mass Market
C00948,2024-11-15,PR,Sul,Mass Market
C00949,2023-02-27,SP,Sudeste,Mass Market
C00950,2024-10-08,CE,Nordeste,Mass Market
C00951,2022-06-28,SP,Sudeste,Mass Market
C00952,2023-10-07,TO,Norte,Mass Market
C00953,2024-12-24,SC,Sul,Intermediário
C00954,2025-04-24,MG,Sudeste,Intermediário
C00955,2022-08-30,GO,Centro-Oeste,Intermediário
C00956,2022-08-14,MG,Sudeste,Mass Market
C00957,2025-09-17,PI,Nordeste,Mass Market
C00958,2023-11-02,SP,Sudeste,Mass Market
C00959,2022-03-29,MG,Sudeste,Mass Market
C00960,2023-06-07,GO,Centro-Oeste,Intermediário
C00961,2023-11-19,SC,Sul,Mass Market
C00962,2022-09-23,RJ,Sudeste,Mass Market
C00963,2022-11-19,PI,Nordeste,Mass Market
C00964,2024-05-15,MT,Centro-Oeste,Intermediário
C00965,2022-04-20,CE,Nordeste,Intermediário
C00966,2022-05-06,MG,Sudeste,Intermediário
C00967,2022-10-14,PR,Sul,Intermediário
C00968,2025-07-31,BA,Nordeste,Mass Market
C00969,2023-12-05,SP,Sudeste,Mass Market
C00970,2024-01-02,BA,Nordeste,Premium
C00971,2023-12-05,MG,Sudeste,Mass Market
C00972,2022-09-30,PR,Sul,Mass Market
C00973,2025-02-02,MS,Centro-Oeste,Intermediário
C00974,2023-04-28,PE,Nordeste,Mass Market
C00975,2025-10-10,SP,Sudeste,Mass Market
C00976,2022-04-19,RO,Norte,Premium
C00977,2025-05-31,SP,Sudeste,Mass Market
C00978,2022-01-19,SP,Sudeste,Mass Market
C00979,2022-01-24,GO,Centro-Oeste,Mass Market
C00980,2025-12-17,PA,Norte,Mass Market
C00981,2022-10-19,RJ,Sudeste,Mass Market
C00982,2022-05-20,MG,Sudeste,Intermediário
C00983,2022-05-12,RJ,Sudeste,Mass Market
C00984,2023-08-16,DF,Centro-Oeste,Premium
C00985,2022-11-17,PE,Nordeste,Intermediário
C00986,2023-03-29,RS,Sul,Intermediário
C00987,2022-05-31,PR,Sul,Intermediário
C00988,2023-08-14,MS,Centro-Oeste,Mass Market
C00989,2022-12-15,RN,Nordeste,Mass Market
C00990,2023-11-06,SP,Sudeste,Mass Market
C00991,2022-11-08,PE,Nordeste,Mass Market
C00992,2023-03-24,RS,Sul,Intermediário
C00993,2022-04-25,SP,Sudeste,Mass Market
C00994,2022-02-27,SC,Sul,Mass Market
C00995,2022-02-20,SP,Sudeste,Mass Market
C00996,2023-10-03,AM,Norte,Mass Market
C00997,2025-12-01,SP,Sudeste,Mass Market
C00998,2023-12-03,SP,Sudeste,Mass Market
C00999,2025-01-07,MG,Sudeste,Intermediário
C01000,2024-12-18,SE,Nordeste,Intermediário
C01001,2025-03-16,RJ,Sudeste,Mass Market
C01002,2023-10-24,PE,Nordeste,Intermediário
C01003,2024-08-20,RN,Nordeste,Mass Market
C01004,2024-02-21,PE,Nordeste,Mass Market
C01005,2025-04-22,PE,Nordeste,Intermediário
C01006,2024-03-05,RS,Sul,Intermediário
C01007,2025-01-12,SP,Sudeste,Mass Market
C01008,2025-10-20,PI,Nordeste,Mass Market
C01009,2022-05-25,SP,Sudeste,Mass Market
C01010,2022-03-17,PR,Sul,Intermediário
C01011,2022-06-19,PR,Sul,Mass Market
C01012,2025-03-20,MG,Sudeste,Mass Market
C01013,2024-04-14,AM,Norte,Mass Market
C01014,2022-10-06,MG,Sudeste,Intermediário
C01015,2022-08-29,RJ,Sudeste,Mass Market
C01016,2022-08-25,PB,Nordeste,Intermediário
C01017,2023-07-31,RS,Sul,Premium
C01018,2025-07-03,SP,Sudeste,Intermediário
C01019,2023-08-18,MG,Sudeste,Mass Market
C01020,2022-05-13,ES,Sudeste,Intermediário
C01021,2025-02-15,RJ,Sudeste,Intermediário
C01022,2024-11-02,AC,Norte,Intermediário
C01023,2025-05-01,SP,Sudeste,Mass Market
C01024,2023-04-27,MG,Sudeste,Mass Market
C01025,2024-10-04,AP,Norte,Intermediário
C01026,2024-01-29,CE,Nordeste,Mass Market
C01027,2023-11-02,SP,Sudeste,Mass Market
C01028,2022-09-05,CE,Nordeste,Mass Market
C01029,2025-10-12,CE,Nordeste,Intermediário
C01030,2023-05-02,ES,Sudeste,Mass Market
C01031,2023-01-19,PE,Nordeste,Mass Market
C01032,2022-03-07,RR,Norte,Premium
C01033,2025-11-29,SP,Sudeste,Mass Market
C01034,2022-07-13,BA,Nordeste,Mass Market
C01035,2024-07-24,SP,Sudeste,Intermediário
C01036,2023-07-15,PE,Nordeste,Mass Market
C01037,2024-06-28,PA,Norte,Mass Market
C01038,2025-09-30,PI,Nordeste,Intermediário
C01039,2022-08-07,RJ,Sudeste,Mass Market
C01040,2022-05-22,MG,Sudeste,Intermediário
C01041,2022-05-23,SP,Sudeste,Mass Market
C01042,2025-02-06,SP,Sudeste,Intermediário
C01043,2022-11-30,MS,Centro-Oeste,Mass Market
C01044,2025-11-20,MG,Sudeste,Mass Market
C01045,2022-01-06,SC,Sul,Mass Market
C01046,2022-01-16,SP,Sudeste,Premium
C01047,2023-12-18,PB,Nordeste,Mass Market
C01048,2022-12-01,BA,Nordeste,Mass Market
C01049,2023-08-14,SP,Sudeste,Mass Market
C01050,2022-09-09,MA,Nordeste,Mass Market
C01051,2023-05-18,DF,Centro-Oeste,Intermediário
C01052,2025-04-24,BA,Nordeste,Mass Market
C01053,2024-10-31,DF,Centro-Oeste,Intermediário
C01054,2023-12-13,MG,Sudeste,Mass Market
C01055,2024-10-04,PA,Norte,Premium
C01056,2024-08-23,ES,Sudeste,Premium
C01057,2022-04-01,ES,Sudeste,Mass Market
C01058,2022-08-13,SP,Sudeste,Intermediário
C01059,2022-06-10,RJ,Sudeste,Premium
C01060,2023-04-19,SP,Sudeste,Intermediário
C01061,2023-06-02,RS,Sul,Mass Market
C01062,2022-03-15,SP,Sudeste,Intermediário
C01063,2022-07-28,PR,Sul,Mass Market
C01064,2024-01-18,MG,Sudeste,Mass Market
C01065,2025-09-09,MG,Sudeste,Mass Market
C01066,2025-03-19,CE,Nordeste,Mass Market
C01067,2025-03-25,SP,Sudeste,Mass Market
C01068,2022-08-22,BA,Nordeste,Intermediário
C01069,2025-12-20,SP,Sudeste,Mass Market
C01070,2022-04-06,RJ,Sudeste,Mass Market
C01071,2024-07-25,MG,Sudeste,Intermediário
C01072,2022-08-06,SP,Sudeste,Mass Market
C01073,2023-05-02,RN,Nordeste,Intermediário
C01074,2022-08-12,RJ,Sudeste,Mass Market
C01075,2025-09-08,MG,Sudeste,Mass Market
C01076,2024-04-08,SP,Sudeste,Intermediário
C01077,2022-01-26,SP,Sudeste,Mass Market
C01078,2022-07-29,RS,Sul,Mass Market
C01079,2023-11-15,ES,Sudeste,Mass Market
C01080,2025-05-29,MT,Centro-Oeste,Mass Market
C01081,2024-06-22,PR,Sul,Intermediário
C01082,2025-10-22,MG,Sudeste,Intermediário
